[2024-11-04 13:51:32] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-04 13:51:32] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-11-04 13:51:32] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-04 13:51:34] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-04 13:51:34] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-04 13:51:34] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-04 13:51:37] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292\
[2024-11-04 13:51:45] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e46ffe3-AAaymG.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:40] [class-ss-page.php:119] Checking Content Identical:96f803bff8991287dc54118ed2e11ed8b0bae4c2===. Value: FALSE
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.css
[2024-11-04 13:53:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 650
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e49ee90-cySfCB.tmp
[2024-11-04 13:53:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.css?simply_static_page=4079
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.css?simply_static_page=4079
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:103] Filesize: 651 bytes
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.css
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e49ee90-cySfCB.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.css
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:40] [class-ss-page.php:119] Checking Content Identical:4bc43313c542b3569b0303684c6b183252378d7e===. Value: FALSE
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.min.css
[2024-11-04 13:53:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 650
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e4d318d-oPskYy.tmp
[2024-11-04 13:53:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.min.css?simply_static_page=4080
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.min.css?simply_static_page=4080
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:103] Filesize: 564 bytes
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.min.css
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e4d318d-oPskYy.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.min.css
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:40] [class-ss-page.php:119] Checking Content Identical:50cd92878ba8d354513ec7b62b54d5b63f91a1f8===. Value: FALSE
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.css
[2024-11-04 13:53:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 650
[2024-11-04 13:53:40] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e4ebf00-N59Ye1.tmp
[2024-11-04 13:53:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.css?simply_static_page=4081
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.css?simply_static_page=4081
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:103] Filesize: 637 bytes
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.css
[2024-11-04 13:53:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e4ebf00-N59Ye1.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.css
[2024-11-04 13:53:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:41] [class-ss-page.php:119] Checking Content Identical:21597536c64c5b44930d250b139284a6a78ee1d5===. Value: FALSE
[2024-11-04 13:53:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.min.css
[2024-11-04 13:53:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 650
[2024-11-04 13:53:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e54b278-YhAybh.tmp
[2024-11-04 13:53:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.min.css?simply_static_page=4082
[2024-11-04 13:53:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.min.css?simply_static_page=4082
[2024-11-04 13:53:41] [class-ss-url-fetcher.php:103] Filesize: 550 bytes
[2024-11-04 13:53:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.min.css
[2024-11-04 13:53:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e54b278-YhAybh.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.min.css
[2024-11-04 13:53:41] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:41] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:41] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:41] [class-ss-page.php:119] Checking Content Identical:20dafa790f0dcf626da53e8e11470f7bb6838d77===. Value: FALSE
[2024-11-04 13:53:41] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.css
[2024-11-04 13:53:41] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 650
[2024-11-04 13:53:41] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:41] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e5bcae7-Plo4mx.tmp
[2024-11-04 13:53:41] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.css?simply_static_page=4083
[2024-11-04 13:53:41] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.css?simply_static_page=4083
[2024-11-04 13:53:41] [class-ss-url-fetcher.php:103] Filesize: 602 bytes
[2024-11-04 13:53:41] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:41] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.css
[2024-11-04 13:53:41] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e5bcae7-Plo4mx.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.css
[2024-11-04 13:53:42] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:42] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:42] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:42] [class-ss-page.php:119] Checking Content Identical:3c6aecbbb89c541846218262e973f52e4ecb9a00===. Value: FALSE
[2024-11-04 13:53:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.min.css
[2024-11-04 13:53:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 650
[2024-11-04 13:53:43] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:43] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e743d5d-opKb6e.tmp
[2024-11-04 13:53:43] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.min.css?simply_static_page=4084
[2024-11-04 13:53:43] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.min.css?simply_static_page=4084
[2024-11-04 13:53:43] [class-ss-url-fetcher.php:103] Filesize: 514 bytes
[2024-11-04 13:53:43] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:43] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.min.css
[2024-11-04 13:53:43] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e743d5d-opKb6e.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.min.css
[2024-11-04 13:53:43] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:43] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:43] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:43] [class-ss-page.php:119] Checking Content Identical:a5332723b68b96becf77e69c6974b05e10f91582===. Value: FALSE
[2024-11-04 13:53:43] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-vertical.css
[2024-11-04 13:53:43] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 650
[2024-11-04 13:53:44] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:44] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e875ed6-49pBeL.tmp
[2024-11-04 13:53:44] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-vertical.css?simply_static_page=4085
[2024-11-04 13:53:44] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-vertical.css?simply_static_page=4085
[2024-11-04 13:53:44] [class-ss-url-fetcher.php:103] Filesize: 592 bytes
[2024-11-04 13:53:44] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:44] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-vertical.css
[2024-11-04 13:53:44] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e875ed6-49pBeL.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-vertical.css
[2024-11-04 13:53:44] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:44] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:44] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:44] [class-ss-page.php:119] Checking Content Identical:385e849b5f25dcbef7819d33432a5b9f9324cd49===. Value: FALSE
[2024-11-04 13:53:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-vertical.min.css
[2024-11-04 13:53:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 650
[2024-11-04 13:53:45] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:45] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1e972c19-rNRxGJ.tmp
[2024-11-04 13:53:45] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-vertical.min.css?simply_static_page=4086
[2024-11-04 13:53:45] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-vertical.min.css?simply_static_page=4086
[2024-11-04 13:53:45] [class-ss-url-fetcher.php:103] Filesize: 511 bytes
[2024-11-04 13:53:45] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:45] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-vertical.min.css
[2024-11-04 13:53:45] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1e972c19-rNRxGJ.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-vertical.min.css
[2024-11-04 13:53:45] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-04 13:53:45] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-04 13:53:45] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-04 13:53:45] [class-ss-page.php:119] Checking Content Identical:8261305380242366e1631903d950f046bf8b3c34===. Value: FALSE
[2024-11-04 13:53:45] [class-ss-fetch-urls-task.php:72] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.css
[2024-11-04 13:53:45] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 650
[2024-11-04 13:53:46] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-04 13:53:46] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\Cezar\AppData\Local\Temp/6728d1ea69075-V2pYtT.tmp
[2024-11-04 13:53:46] [class-ss-page-handler.php:38] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.css?simply_static_page=4087
[2024-11-04 13:53:46] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.css?simply_static_page=4087
[2024-11-04 13:53:46] [class-ss-url-fetcher.php:103] Filesize: 107 bytes
[2024-11-04 13:53:46] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-11-04 13:53:46] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.css
[2024-11-04 13:53:46] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\Cezar\AppData\Local\Temp/6728d1ea69075-V2pYtT.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1730728292/wp-content/plugins/elementor/assets/lib/animations/styles/fadeIn.css
